sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
paragliding-launch,80,uniform_gap4,2,stage158_residual_payload,residual::paragliding-launch:00002:00000:00004,0,4,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,3,stage158_residual_payload,residual::paragliding-launch:00003:00000:00004,0,4,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,4,q12_keyframe_payload,keyframe::paragliding-launch:00004,4,4,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,5,stage158_residual_payload,residual::paragliding-launch:00005:00004:00008,4,8,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,6,stage158_residual_payload,residual::paragliding-launch:00006:00004:00008,4,8,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,7,stage158_residual_payload,residual::paragliding-launch:00007:00004:00008,4,8,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,8,q12_keyframe_payload,keyframe::paragliding-launch:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,9,stage158_residual_payload,residual::paragliding-launch:00009:00008:00012,8,12,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,10,stage158_residual_payload,residual::paragliding-launch:00010:00008:00012,8,12,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,11,stage158_residual_payload,residual::paragliding-launch:00011:00008:00012,8,12,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,12,q12_keyframe_payload,keyframe::paragliding-launch:00012,12,12,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,13,stage158_residual_payload,residual::paragliding-launch:00013:00012:00016,12,16,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,14,stage158_residual_payload,residual::paragliding-launch:00014:00012:00016,12,16,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,15,stage158_residual_payload,residual::paragliding-launch:00015:00012:00016,12,16,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,16,q12_keyframe_payload,keyframe::paragliding-launch:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,17,stage158_residual_payload,residual::paragliding-launch:00017:00016:00020,16,20,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,18,stage158_residual_payload,residual::paragliding-launch:00018:00016:00020,16,20,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,19,stage158_residual_payload,residual::paragliding-launch:00019:00016:00020,16,20,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,20,q12_keyframe_payload,keyframe::paragliding-launch:00020,20,20,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,21,stage158_residual_payload,residual::paragliding-launch:00021:00020:00024,20,24,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,22,stage158_residual_payload,residual::paragliding-launch:00022:00020:00024,20,24,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,23,stage158_residual_payload,residual::paragliding-launch:00023:00020:00024,20,24,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,24,q12_keyframe_payload,keyframe::paragliding-launch:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,25,stage158_residual_payload,residual::paragliding-launch:00025:00024:00028,24,28,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,26,stage158_residual_payload,residual::paragliding-launch:00026:00024:00028,24,28,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,27,stage158_residual_payload,residual::paragliding-launch:00027:00024:00028,24,28,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,28,q12_keyframe_payload,keyframe::paragliding-launch:00028,28,28,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,29,stage158_residual_payload,residual::paragliding-launch:00029:00028:00032,28,32,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,30,stage158_residual_payload,residual::paragliding-launch:00030:00028:00032,28,32,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,31,stage158_residual_payload,residual::paragliding-launch:00031:00028:00032,28,32,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,32,q12_keyframe_payload,keyframe::paragliding-launch:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,33,stage158_residual_payload,residual::paragliding-launch:00033:00032:00036,32,36,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,34,stage158_residual_payload,residual::paragliding-launch:00034:00032:00036,32,36,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,35,stage158_residual_payload,residual::paragliding-launch:00035:00032:00036,32,36,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,36,q12_keyframe_payload,keyframe::paragliding-launch:00036,36,36,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,37,stage158_residual_payload,residual::paragliding-launch:00037:00036:00040,36,40,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,38,stage158_residual_payload,residual::paragliding-launch:00038:00036:00040,36,40,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,39,stage158_residual_payload,residual::paragliding-launch:00039:00036:00040,36,40,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,40,q12_keyframe_payload,keyframe::paragliding-launch:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,41,stage158_residual_payload,residual::paragliding-launch:00041:00040:00044,40,44,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,42,stage158_residual_payload,residual::paragliding-launch:00042:00040:00044,40,44,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,43,stage158_residual_payload,residual::paragliding-launch:00043:00040:00044,40,44,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,44,q12_keyframe_payload,keyframe::paragliding-launch:00044,44,44,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,45,stage158_residual_payload,residual::paragliding-launch:00045:00044:00048,44,48,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,46,stage158_residual_payload,residual::paragliding-launch:00046:00044:00048,44,48,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,47,stage158_residual_payload,residual::paragliding-launch:00047:00044:00048,44,48,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,48,q12_keyframe_payload,keyframe::paragliding-launch:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,49,stage158_residual_payload,residual::paragliding-launch:00049:00048:00052,48,52,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,50,stage158_residual_payload,residual::paragliding-launch:00050:00048:00052,48,52,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,51,stage158_residual_payload,residual::paragliding-launch:00051:00048:00052,48,52,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,52,q12_keyframe_payload,keyframe::paragliding-launch:00052,52,52,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,53,stage158_residual_payload,residual::paragliding-launch:00053:00052:00056,52,56,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,54,stage158_residual_payload,residual::paragliding-launch:00054:00052:00056,52,56,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,55,stage158_residual_payload,residual::paragliding-launch:00055:00052:00056,52,56,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,56,q12_keyframe_payload,keyframe::paragliding-launch:00056,56,56,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,57,stage158_residual_payload,residual::paragliding-launch:00057:00056:00060,56,60,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,58,stage158_residual_payload,residual::paragliding-launch:00058:00056:00060,56,60,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,59,stage158_residual_payload,residual::paragliding-launch:00059:00056:00060,56,60,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,60,q12_keyframe_payload,keyframe::paragliding-launch:00060,60,60,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,61,stage158_residual_payload,residual::paragliding-launch:00061:00060:00064,60,64,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,62,stage158_residual_payload,residual::paragliding-launch:00062:00060:00064,60,64,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,63,stage158_residual_payload,residual::paragliding-launch:00063:00060:00064,60,64,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,64,q12_keyframe_payload,keyframe::paragliding-launch:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,65,stage158_residual_payload,residual::paragliding-launch:00065:00064:00068,64,68,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,66,stage158_residual_payload,residual::paragliding-launch:00066:00064:00068,64,68,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,67,stage158_residual_payload,residual::paragliding-launch:00067:00064:00068,64,68,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,68,q12_keyframe_payload,keyframe::paragliding-launch:00068,68,68,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,69,stage158_residual_payload,residual::paragliding-launch:00069:00068:00072,68,72,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,70,stage158_residual_payload,residual::paragliding-launch:00070:00068:00072,68,72,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,71,stage158_residual_payload,residual::paragliding-launch:00071:00068:00072,68,72,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,72,q12_keyframe_payload,keyframe::paragliding-launch:00072,72,72,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,73,stage158_residual_payload,residual::paragliding-launch:00073:00072:00076,72,76,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,74,stage158_residual_payload,residual::paragliding-launch:00074:00072:00076,72,76,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,75,stage158_residual_payload,residual::paragliding-launch:00075:00072:00076,72,76,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,76,q12_keyframe_payload,keyframe::paragliding-launch:00076,76,76,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,77,stage158_residual_payload,residual::paragliding-launch:00077:00076:00079,76,79,3,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,78,stage158_residual_payload,residual::paragliding-launch:00078:00076:00079,76,79,3,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap4,79,q12_keyframe_payload,keyframe::paragliding-launch:00079,79,79,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap6,0,q12_keyframe_payload,keyframe::paragliding-launch:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap6,1,stage158_residual_payload,residual::paragliding-launch:00001:00000:00006,0,6,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap6,2,stage158_residual_payload,residual::paragliding-launch:00002:00000:00006,0,6,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap6,3,stage158_residual_payload,residual::paragliding-launch:00003:00000:00006,0,6,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
