measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count
residual::pigs:00035:00032:00040,pigs,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::pigs:00036:00032:00040,pigs,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00037:00032:00040,pigs,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::pigs:00037:00036:00040,pigs,37,36,40,4,0.25,uniform_gap4,1
residual::pigs:00038:00032:00040,pigs,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::pigs:00038:00036:00040,pigs,38,36,40,4,0.5,uniform_gap4,1
residual::pigs:00039:00032:00040,pigs,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::pigs:00039:00036:00040,pigs,39,36,40,4,0.75,uniform_gap4,1
residual::pigs:00041:00040:00044,pigs,41,40,44,4,0.25,uniform_gap4,1
residual::pigs:00041:00040:00048,pigs,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::pigs:00042:00040:00044,pigs,42,40,44,4,0.5,uniform_gap4,1
residual::pigs:00042:00040:00048,pigs,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::pigs:00043:00040:00044,pigs,43,40,44,4,0.75,uniform_gap4,1
residual::pigs:00043:00040:00048,pigs,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::pigs:00044:00040:00048,pigs,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00045:00040:00048,pigs,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::pigs:00045:00044:00048,pigs,45,44,48,4,0.25,uniform_gap4,1
residual::pigs:00046:00040:00048,pigs,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::pigs:00046:00044:00048,pigs,46,44,48,4,0.5,uniform_gap4,1
residual::pigs:00047:00040:00048,pigs,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::pigs:00047:00044:00048,pigs,47,44,48,4,0.75,uniform_gap4,1
residual::pigs:00049:00048:00052,pigs,49,48,52,4,0.25,uniform_gap4,1
residual::pigs:00049:00048:00056,pigs,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::pigs:00050:00048:00052,pigs,50,48,52,4,0.5,uniform_gap4,1
residual::pigs:00050:00048:00056,pigs,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::pigs:00051:00048:00052,pigs,51,48,52,4,0.75,uniform_gap4,1
residual::pigs:00051:00048:00056,pigs,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::pigs:00052:00048:00056,pigs,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00053:00048:00056,pigs,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::pigs:00053:00052:00056,pigs,53,52,56,4,0.25,uniform_gap4,1
residual::pigs:00054:00048:00056,pigs,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::pigs:00054:00052:00056,pigs,54,52,56,4,0.5,uniform_gap4,1
residual::pigs:00055:00048:00056,pigs,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::pigs:00055:00052:00056,pigs,55,52,56,4,0.75,uniform_gap4,1
residual::pigs:00057:00056:00060,pigs,57,56,60,4,0.25,uniform_gap4,1
residual::pigs:00057:00056:00064,pigs,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::pigs:00058:00056:00060,pigs,58,56,60,4,0.5,uniform_gap4,1
residual::pigs:00058:00056:00064,pigs,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::pigs:00059:00056:00060,pigs,59,56,60,4,0.75,uniform_gap4,1
residual::pigs:00059:00056:00064,pigs,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::pigs:00060:00056:00064,pigs,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00061:00056:00064,pigs,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::pigs:00061:00060:00064,pigs,61,60,64,4,0.25,uniform_gap4,1
residual::pigs:00062:00056:00064,pigs,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::pigs:00062:00060:00064,pigs,62,60,64,4,0.5,uniform_gap4,1
residual::pigs:00063:00056:00064,pigs,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::pigs:00063:00060:00064,pigs,63,60,64,4,0.75,uniform_gap4,1
residual::pigs:00065:00064:00068,pigs,65,64,68,4,0.25,uniform_gap4,1
residual::pigs:00065:00064:00072,pigs,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::pigs:00066:00064:00068,pigs,66,64,68,4,0.5,uniform_gap4,1
residual::pigs:00066:00064:00072,pigs,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::pigs:00067:00064:00068,pigs,67,64,68,4,0.75,uniform_gap4,1
residual::pigs:00067:00064:00072,pigs,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::pigs:00068:00064:00072,pigs,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00069:00064:00072,pigs,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::pigs:00069:00068:00072,pigs,69,68,72,4,0.25,uniform_gap4,1
residual::pigs:00070:00064:00072,pigs,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::pigs:00070:00068:00072,pigs,70,68,72,4,0.5,uniform_gap4,1
residual::pigs:00071:00064:00072,pigs,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::pigs:00071:00068:00072,pigs,71,68,72,4,0.75,uniform_gap4,1
residual::pigs:00073:00072:00076,pigs,73,72,76,4,0.25,uniform_gap4,1
residual::pigs:00073:00072:00078,pigs,73,72,78,6,0.16666666666666666,stage165_adaptive uniform_gap8,2
residual::pigs:00074:00072:00076,pigs,74,72,76,4,0.5,uniform_gap4,1
residual::pigs:00074:00072:00078,pigs,74,72,78,6,0.3333333333333333,stage165_adaptive uniform_gap8,2
residual::pigs:00075:00072:00076,pigs,75,72,76,4,0.75,uniform_gap4,1
residual::pigs:00075:00072:00078,pigs,75,72,78,6,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00076:00072:00078,pigs,76,72,78,6,0.6666666666666666,stage165_adaptive uniform_gap8,2
residual::pigs:00077:00072:00078,pigs,77,72,78,6,0.8333333333333334,stage165_adaptive uniform_gap8,2
residual::pigs:00077:00076:00078,pigs,77,76,78,2,0.5,uniform_gap4,1
residual::scooter-black:00001:00000:00004,scooter-black,1,0,4,4,0.25,stage165_adaptive uniform_gap4,2
residual::scooter-black:00001:00000:00008,scooter-black,1,0,8,8,0.125,uniform_gap8,1
residual::scooter-black:00002:00000:00004,scooter-black,2,0,4,4,0.5,stage165_adaptive uniform_gap4,2
residual::scooter-black:00002:00000:00008,scooter-black,2,0,8,8,0.25,uniform_gap8,1
residual::scooter-black:00003:00000:00004,scooter-black,3,0,4,4,0.75,stage165_adaptive uniform_gap4,2
residual::scooter-black:00003:00000:00008,scooter-black,3,0,8,8,0.375,uniform_gap8,1
residual::scooter-black:00004:00000:00008,scooter-black,4,0,8,8,0.5,uniform_gap8,1
residual::scooter-black:00005:00000:00008,scooter-black,5,0,8,8,0.625,uniform_gap8,1
residual::scooter-black:00005:00004:00008,scooter-black,5,4,8,4,0.25,stage165_adaptive uniform_gap4,2
residual::scooter-black:00006:00000:00008,scooter-black,6,0,8,8,0.75,uniform_gap8,1
residual::scooter-black:00006:00004:00008,scooter-black,6,4,8,4,0.5,stage165_adaptive uniform_gap4,2
residual::scooter-black:00007:00000:00008,scooter-black,7,0,8,8,0.875,uniform_gap8,1
residual::scooter-black:00007:00004:00008,scooter-black,7,4,8,4,0.75,stage165_adaptive uniform_gap4,2
residual::scooter-black:00009:00008:00010,scooter-black,9,8,10,2,0.5,stage165_adaptive,1
residual::scooter-black:00009:00008:00012,scooter-black,9,8,12,4,0.25,uniform_gap4,1
residual::scooter-black:00009:00008:00016,scooter-black,9,8,16,8,0.125,uniform_gap8,1
residual::scooter-black:00010:00008:00012,scooter-black,10,8,12,4,0.5,uniform_gap4,1
residual::scooter-black:00010:00008:00016,scooter-black,10,8,16,8,0.25,uniform_gap8,1
residual::scooter-black:00011:00008:00012,scooter-black,11,8,12,4,0.75,uniform_gap4,1
residual::scooter-black:00011:00008:00016,scooter-black,11,8,16,8,0.375,uniform_gap8,1
residual::scooter-black:00011:00010:00016,scooter-black,11,10,16,6,0.16666666666666666,stage165_adaptive,1
residual::scooter-black:00012:00008:00016,scooter-black,12,8,16,8,0.5,uniform_gap8,1
residual::scooter-black:00012:00010:00016,scooter-black,12,10,16,6,0.3333333333333333,stage165_adaptive,1
residual::scooter-black:00013:00008:00016,scooter-black,13,8,16,8,0.625,uniform_gap8,1
residual::scooter-black:00013:00010:00016,scooter-black,13,10,16,6,0.5,stage165_adaptive,1
residual::scooter-black:00013:00012:00016,scooter-black,13,12,16,4,0.25,uniform_gap4,1
residual::scooter-black:00014:00008:00016,scooter-black,14,8,16,8,0.75,uniform_gap8,1
residual::scooter-black:00014:00010:00016,scooter-black,14,10,16,6,0.6666666666666666,stage165_adaptive,1
residual::scooter-black:00014:00012:00016,scooter-black,14,12,16,4,0.5,uniform_gap4,1
residual::scooter-black:00015:00008:00016,scooter-black,15,8,16,8,0.875,uniform_gap8,1
residual::scooter-black:00015:00010:00016,scooter-black,15,10,16,6,0.8333333333333334,stage165_adaptive,1
residual::scooter-black:00015:00012:00016,scooter-black,15,12,16,4,0.75,uniform_gap4,1
residual::scooter-black:00017:00016:00020,scooter-black,17,16,20,4,0.25,uniform_gap4,1
residual::scooter-black:00017:00016:00024,scooter-black,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::scooter-black:00018:00016:00020,scooter-black,18,16,20,4,0.5,uniform_gap4,1
residual::scooter-black:00018:00016:00024,scooter-black,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::scooter-black:00019:00016:00020,scooter-black,19,16,20,4,0.75,uniform_gap4,1
residual::scooter-black:00019:00016:00024,scooter-black,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::scooter-black:00020:00016:00024,scooter-black,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::scooter-black:00021:00016:00024,scooter-black,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2
residual::scooter-black:00021:00020:00024,scooter-black,21,20,24,4,0.25,uniform_gap4,1
residual::scooter-black:00022:00016:00024,scooter-black,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2
residual::scooter-black:00022:00020:00024,scooter-black,22,20,24,4,0.5,uniform_gap4,1
residual::scooter-black:00023:00016:00024,scooter-black,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2
residual::scooter-black:00023:00020:00024,scooter-black,23,20,24,4,0.75,uniform_gap4,1
residual::scooter-black:00025:00024:00027,scooter-black,25,24,27,3,0.3333333333333333,stage165_adaptive,1
residual::scooter-black:00025:00024:00028,scooter-black,25,24,28,4,0.25,uniform_gap4,1
residual::scooter-black:00025:00024:00032,scooter-black,25,24,32,8,0.125,uniform_gap8,1
residual::scooter-black:00026:00024:00027,scooter-black,26,24,27,3,0.6666666666666666,stage165_adaptive,1
residual::scooter-black:00026:00024:00028,scooter-black,26,24,28,4,0.5,uniform_gap4,1
residual::scooter-black:00026:00024:00032,scooter-black,26,24,32,8,0.25,uniform_gap8,1
residual::scooter-black:00027:00024:00028,scooter-black,27,24,28,4,0.75,uniform_gap4,1
residual::scooter-black:00027:00024:00032,scooter-black,27,24,32,8,0.375,uniform_gap8,1
residual::scooter-black:00028:00024:00032,scooter-black,28,24,32,8,0.5,uniform_gap8,1
residual::scooter-black:00028:00027:00032,scooter-black,28,27,32,5,0.2,stage165_adaptive,1
residual::scooter-black:00029:00024:00032,scooter-black,29,24,32,8,0.625,uniform_gap8,1
residual::scooter-black:00029:00027:00032,scooter-black,29,27,32,5,0.4,stage165_adaptive,1
residual::scooter-black:00029:00028:00032,scooter-black,29,28,32,4,0.25,uniform_gap4,1
residual::scooter-black:00030:00024:00032,scooter-black,30,24,32,8,0.75,uniform_gap8,1
residual::scooter-black:00030:00027:00032,scooter-black,30,27,32,5,0.6,stage165_adaptive,1
residual::scooter-black:00030:00028:00032,scooter-black,30,28,32,4,0.5,uniform_gap4,1
residual::scooter-black:00031:00024:00032,scooter-black,31,24,32,8,0.875,uniform_gap8,1
residual::scooter-black:00031:00027:00032,scooter-black,31,27,32,5,0.8,stage165_adaptive,1
residual::scooter-black:00031:00028:00032,scooter-black,31,28,32,4,0.75,uniform_gap4,1
residual::scooter-black:00033:00032:00036,scooter-black,33,32,36,4,0.25,uniform_gap4,1
residual::scooter-black:00033:00032:00037,scooter-black,33,32,37,5,0.2,stage165_adaptive,1
residual::scooter-black:00033:00032:00040,scooter-black,33,32,40,8,0.125,uniform_gap8,1
residual::scooter-black:00034:00032:00036,scooter-black,34,32,36,4,0.5,uniform_gap4,1
residual::scooter-black:00034:00032:00037,scooter-black,34,32,37,5,0.4,stage165_adaptive,1
residual::scooter-black:00034:00032:00040,scooter-black,34,32,40,8,0.25,uniform_gap8,1
residual::scooter-black:00035:00032:00036,scooter-black,35,32,36,4,0.75,uniform_gap4,1
residual::scooter-black:00035:00032:00037,scooter-black,35,32,37,5,0.6,stage165_adaptive,1
residual::scooter-black:00035:00032:00040,scooter-black,35,32,40,8,0.375,uniform_gap8,1
residual::scooter-black:00036:00032:00037,scooter-black,36,32,37,5,0.8,stage165_adaptive,1
residual::scooter-black:00036:00032:00040,scooter-black,36,32,40,8,0.5,uniform_gap8,1
residual::scooter-black:00037:00032:00040,scooter-black,37,32,40,8,0.625,uniform_gap8,1
residual::scooter-black:00037:00036:00040,scooter-black,37,36,40,4,0.25,uniform_gap4,1
residual::scooter-black:00038:00032:00040,scooter-black,38,32,40,8,0.75,uniform_gap8,1
residual::scooter-black:00038:00036:00040,scooter-black,38,36,40,4,0.5,uniform_gap4,1
residual::scooter-black:00038:00037:00040,scooter-black,38,37,40,3,0.3333333333333333,stage165_adaptive,1
residual::scooter-black:00039:00032:00040,scooter-black,39,32,40,8,0.875,uniform_gap8,1
residual::scooter-black:00039:00036:00040,scooter-black,39,36,40,4,0.75,uniform_gap4,1
residual::scooter-black:00039:00037:00040,scooter-black,39,37,40,3,0.6666666666666666,stage165_adaptive,1
residual::scooter-black:00041:00040:00042,scooter-black,41,40,42,2,0.5,stage165_adaptive uniform_gap4 uniform_gap8,3
residual::shooting:00001:00000:00004,shooting,1,0,4,4,0.25,uniform_gap4,1
residual::shooting:00001:00000:00007,shooting,1,0,7,7,0.14285714285714285,stage165_adaptive,1
residual::shooting:00001:00000:00008,shooting,1,0,8,8,0.125,uniform_gap8,1
residual::shooting:00002:00000:00004,shooting,2,0,4,4,0.5,uniform_gap4,1
residual::shooting:00002:00000:00007,shooting,2,0,7,7,0.2857142857142857,stage165_adaptive,1
residual::shooting:00002:00000:00008,shooting,2,0,8,8,0.25,uniform_gap8,1
residual::shooting:00003:00000:00004,shooting,3,0,4,4,0.75,uniform_gap4,1
residual::shooting:00003:00000:00007,shooting,3,0,7,7,0.42857142857142855,stage165_adaptive,1
residual::shooting:00003:00000:00008,shooting,3,0,8,8,0.375,uniform_gap8,1
residual::shooting:00004:00000:00007,shooting,4,0,7,7,0.5714285714285714,stage165_adaptive,1
residual::shooting:00004:00000:00008,shooting,4,0,8,8,0.5,uniform_gap8,1
residual::shooting:00005:00000:00007,shooting,5,0,7,7,0.7142857142857143,stage165_adaptive,1
residual::shooting:00005:00000:00008,shooting,5,0,8,8,0.625,uniform_gap8,1
residual::shooting:00005:00004:00008,shooting,5,4,8,4,0.25,uniform_gap4,1
residual::shooting:00006:00000:00007,shooting,6,0,7,7,0.8571428571428571,stage165_adaptive,1
residual::shooting:00006:00000:00008,shooting,6,0,8,8,0.75,uniform_gap8,1
residual::shooting:00006:00004:00008,shooting,6,4,8,4,0.5,uniform_gap4,1
residual::shooting:00007:00000:00008,shooting,7,0,8,8,0.875,uniform_gap8,1
residual::shooting:00007:00004:00008,shooting,7,4,8,4,0.75,uniform_gap4,1
residual::shooting:00009:00008:00012,shooting,9,8,12,4,0.25,uniform_gap4,1
residual::shooting:00009:00008:00016,shooting,9,8,16,8,0.125,uniform_gap8,1
residual::shooting:00010:00008:00012,shooting,10,8,12,4,0.5,uniform_gap4,1
residual::shooting:00010:00008:00016,shooting,10,8,16,8,0.25,uniform_gap8,1
residual::shooting:00010:00009:00012,shooting,10,9,12,3,0.3333333333333333,stage165_adaptive,1
residual::shooting:00011:00008:00012,shooting,11,8,12,4,0.75,uniform_gap4,1
residual::shooting:00011:00008:00016,shooting,11,8,16,8,0.375,uniform_gap8,1
residual::shooting:00011:00009:00012,shooting,11,9,12,3,0.6666666666666666,stage165_adaptive,1
residual::shooting:00012:00008:00016,shooting,12,8,16,8,0.5,uniform_gap8,1
residual::shooting:00013:00008:00016,shooting,13,8,16,8,0.625,uniform_gap8,1
residual::shooting:00013:00012:00016,shooting,13,12,16,4,0.25,stage165_adaptive uniform_gap4,2
residual::shooting:00014:00008:00016,shooting,14,8,16,8,0.75,uniform_gap8,1
residual::shooting:00014:00012:00016,shooting,14,12,16,4,0.5,stage165_adaptive uniform_gap4,2
residual::shooting:00015:00008:00016,shooting,15,8,16,8,0.875,uniform_gap8,1
residual::shooting:00015:00012:00016,shooting,15,12,16,4,0.75,stage165_adaptive uniform_gap4,2
residual::shooting:00017:00016:00019,shooting,17,16,19,3,0.3333333333333333,stage165_adaptive,1
residual::shooting:00017:00016:00020,shooting,17,16,20,4,0.25,uniform_gap4,1
residual::shooting:00017:00016:00024,shooting,17,16,24,8,0.125,uniform_gap8,1
residual::shooting:00018:00016:00019,shooting,18,16,19,3,0.6666666666666666,stage165_adaptive,1
residual::shooting:00018:00016:00020,shooting,18,16,20,4,0.5,uniform_gap4,1
residual::shooting:00018:00016:00024,shooting,18,16,24,8,0.25,uniform_gap8,1
residual::shooting:00019:00016:00020,shooting,19,16,20,4,0.75,uniform_gap4,1
residual::shooting:00019:00016:00024,shooting,19,16,24,8,0.375,uniform_gap8,1
residual::shooting:00020:00016:00024,shooting,20,16,24,8,0.5,uniform_gap8,1
residual::shooting:00020:00019:00024,shooting,20,19,24,5,0.2,stage165_adaptive,1
residual::shooting:00021:00016:00024,shooting,21,16,24,8,0.625,uniform_gap8,1
residual::shooting:00021:00019:00024,shooting,21,19,24,5,0.4,stage165_adaptive,1
residual::shooting:00021:00020:00024,shooting,21,20,24,4,0.25,uniform_gap4,1
residual::shooting:00022:00016:00024,shooting,22,16,24,8,0.75,uniform_gap8,1
residual::shooting:00022:00019:00024,shooting,22,19,24,5,0.6,stage165_adaptive,1
residual::shooting:00022:00020:00024,shooting,22,20,24,4,0.5,uniform_gap4,1
residual::shooting:00023:00016:00024,shooting,23,16,24,8,0.875,uniform_gap8,1
residual::shooting:00023:00019:00024,shooting,23,19,24,5,0.8,stage165_adaptive,1
residual::shooting:00023:00020:00024,shooting,23,20,24,4,0.75,uniform_gap4,1
residual::shooting:00025:00024:00028,shooting,25,24,28,4,0.25,uniform_gap4,1
residual::shooting:00025:00024:00032,shooting,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::shooting:00026:00024:00028,shooting,26,24,28,4,0.5,uniform_gap4,1
residual::shooting:00026:00024:00032,shooting,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::shooting:00027:00024:00028,shooting,27,24,28,4,0.75,uniform_gap4,1
residual::shooting:00027:00024:00032,shooting,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::shooting:00028:00024:00032,shooting,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::shooting:00029:00024:00032,shooting,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::shooting:00029:00028:00032,shooting,29,28,32,4,0.25,uniform_gap4,1
residual::shooting:00030:00024:00032,shooting,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::shooting:00030:00028:00032,shooting,30,28,32,4,0.5,uniform_gap4,1
residual::shooting:00031:00024:00032,shooting,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::shooting:00031:00028:00032,shooting,31,28,32,4,0.75,uniform_gap4,1
residual::shooting:00033:00032:00036,shooting,33,32,36,4,0.25,uniform_gap4,1
residual::shooting:00033:00032:00039,shooting,33,32,39,7,0.14285714285714285,stage165_adaptive uniform_gap8,2
residual::shooting:00034:00032:00036,shooting,34,32,36,4,0.5,uniform_gap4,1
residual::shooting:00034:00032:00039,shooting,34,32,39,7,0.2857142857142857,stage165_adaptive uniform_gap8,2
residual::shooting:00035:00032:00036,shooting,35,32,36,4,0.75,uniform_gap4,1
residual::shooting:00035:00032:00039,shooting,35,32,39,7,0.42857142857142855,stage165_adaptive uniform_gap8,2
residual::shooting:00036:00032:00039,shooting,36,32,39,7,0.5714285714285714,stage165_adaptive uniform_gap8,2
residual::shooting:00037:00032:00039,shooting,37,32,39,7,0.7142857142857143,stage165_adaptive uniform_gap8,2
residual::shooting:00037:00036:00039,shooting,37,36,39,3,0.3333333333333333,uniform_gap4,1
